# GENERATED: python -m homm3.vc6.weighted_queue
# Sorted by increasing current score, then decreasing unmatched bytes.
# Unscored rows rank at zero; MAX/history never hide current residuals.
va	size	current	maximum	historical	remaining_bytes	unit	function	state
0x0045da40	33		0.0	0.0	33.0	seg_0005	game_5bcd0_sub02_5da40	unscored
0x004e6750	33		0.0	0.0	33.0	seg_000e	THeroScreenWindow_scalar_deleting_destructor	unscored
0x004fa540	33		0.0	0.0	33.0	seg_000f	game_f9f00_sub03_fa540	unscored
0x00530f80	33		0.0	0.0	33.0	seg_0013	game_130f80	unscored
0x00532320	33		0.0	0.0	33.0	seg_0013	game_132320	unscored
0x005324e0	33		0.0	0.0	33.0	seg_0013	game_1324e0	unscored
0x00533590	33		0.0	0.0	33.0	seg_0013	game_145990_sub00_133590	unscored
0x00533680	33		0.0	0.0	33.0	seg_0013	game_133680	unscored
0x005339c0	33		0.0	0.0	33.0	seg_0013	game_1339c0	unscored
0x00534fa0	33		0.0	0.0	33.0	seg_0013	game_134fa0	unscored
0x00536170	33		0.0	0.0	33.0	seg_0013	game_136170	unscored
0x00537dc0	33		0.0	0.0	33.0	seg_0013	game_137dc0	unscored
0x0054c670	33		0.0	0.0	33.0	seg_0014	game_13e9e0_sub00_14c670	unscored
0x0054c910	33		0.0	0.0	33.0	seg_0014	game_114d80_sub06_14c910	unscored
0x0055eed0	33		0.0	0.0	33.0	seg_0015	game_15eed0	unscored
0x0055f430	33		0.0	0.0	33.0	seg_0015	game_15f430	unscored
0x00583ec0	33		0.0	0.0	33.0	singleselectionwindow	__h3cg$singleselectionwindow$scalar_deleting_dtor$CNewPlayerUpdateTask	unscored
0x005b3a50	33		0.0	0.0	33.0	seg_001b	game_1b3a50	unscored
0x005fdb10	33		0.0	0.0	33.0	seg_001f	game_1fd790_sub03_1fdb10	unscored
0x005b76d0	32		0.0	0.0	32.0	seg_001b	game_2349db_sub00_1b76d0	unscored
0x006039a0	32		0.0	0.0	32.0	seg_0020	game_203b20_sub00_2039a0	unscored
0x00530e20	28		0.0	0.0	28.0	seg_0013	game_176f00_sub01_130e20	unscored
0x005361e0	24		0.0	0.0	24.0	seg_0013	game_136070_sub01_1361e0	unscored
0x0055ecf0	24		0.0	0.0	24.0	seg_0015	game_15a800_sub09_15ecf0	unscored
0x0044d3e0	23		0.0	0.0	23.0	artifact	__h3cg$artifact$bitset_tidy$Bitset19	unscored
0x0055f330	23		0.0	0.0	23.0	seg_0015	game_15f330	unscored
0x005b85a0	23		0.0	0.0	23.0	seg_001b	game_1b4b20_sub09_1b85a0	unscored
0x005b8a20	23		0.0	0.0	23.0	seg_001b	game_1b7520_sub00_1b8a20	unscored
0x004b42b0	22		0.0	0.0	22.0	seg_000b	game_b1a70_sub01_b42b0	unscored
0x004fa520	22		0.0	0.0	22.0	seg_000f	game_f9f00_sub02_fa520	unscored
0x0054dd60	21		0.0	0.0	21.0	seg_0014	game_14c3f0_sub00_14dd60	unscored
0x0048eb40	20		0.0	0.0	20.0	seg_0008	game_87e40_sub10_8eb40	unscored
0x00515480	20		0.0	0.0	20.0	seg_0011	game_114b80_sub03_115480	unscored
0x00517b50	20		0.0	0.0	20.0	seg_0011	game_116c10_sub00_117b50	unscored
0x0054de90	20		0.0	0.0	20.0	seg_0014	game_13dad0_sub02_14de90	unscored
0x0054deb0	19		0.0	0.0	19.0	seg_0014	game_57cb0_sub03_14deb0	unscored
0x0055ee30	19		0.0	0.0	19.0	seg_0015	game_15ee30	unscored
0x0055f390	19		0.0	0.0	19.0	seg_0015	game_15f390	unscored
0x00533150	18		0.0	0.0	18.0	seg_0013	game_144d90_sub00_133150	unscored
0x0054c3d0	18		0.0	0.0	18.0	seg_0014	game_13d8e0_sub00_14c3d0	unscored
0x005b3860	17		0.0	0.0	17.0	seg_001b	game_1b3860	unscored
0x005b3a20	17		0.0	0.0	17.0	seg_001b	game_1b3da0_sub00_1b3a20	unscored
0x005b3a80	17		0.0	0.0	17.0	seg_001b	game_1b3a80	unscored
0x005b3880	16		0.0	0.0	16.0	seg_001b	game_1b3880	unscored
0x00533c70	15		0.0	0.0	15.0	seg_0013	game_133c70	unscored
0x0058eb50	15		0.0	0.0	15.0	seg_0018	game_183890_sub00_18eb50	unscored
0x005b8cc0	15		0.0	0.0	15.0	seg_001b	game_6a070_sub03_1b8cc0	unscored
0x00530e80	13		0.0	0.0	13.0	seg_0013	game_130e80	unscored
0x005338d0	13		0.0	0.0	13.0	seg_0013	game_133590_sub00_1338d0	unscored
0x005b3840	12		0.0	0.0	12.0	seg_001b	game_1b3840	unscored
0x004f9ca0	11		0.0	0.0	11.0	seg_000f	game_f9ca0	unscored
0x0048e9d0	9		0.0	0.0	9.0	seg_0008	game_8bf00_sub02_8e9d0	unscored
0x0055edb0	8		0.0	0.0	8.0	seg_0015	game_15edb0	unscored
0x0055f320	8		0.0	0.0	8.0	seg_0015	game_15f320	unscored
0x00487e00	7		0.0	0.0	7.0	seg_0008	game_15a7a0_sub00_87e00	unscored
0x00530e70	7		0.0	0.0	7.0	seg_0013	game_1770c0_sub00_130e70	unscored
0x00532350	7		0.0	0.0	7.0	seg_0013	game_132320_sub00_132350	unscored
0x00532510	7		0.0	0.0	7.0	seg_0013	game_1324e0_sub00_132510	unscored
0x005361a0	7		0.0	0.0	7.0	seg_0013	game_22f750_sub00_1361a0	unscored
0x0055f460	7		0.0	0.0	7.0	seg_0015	game_148040_sub02_15f460	unscored
0x005b3850	7		0.0	0.0	7.0	seg_001b	game_1b3a50_sub00_1b3850	unscored
0x00404bc0	6		0.0	0.0	6.0	seg_0000	game_4860_sub00_4bc0	unscored
0x00534190	6		0.0	0.0	6.0	seg_0013	game_134190	unscored
0x0054c0fe	6		0.0	0.0	6.0	seg_0014	game_14c0fe	unscored
0x005b3a40	3		0.0	0.0	3.0	seg_001b	game_1b3a40	unscored
0x005bc7e0	3		0.0	0.0	3.0	seg_001b	border_vslot03	unscored
0x00404df0	1		0.0	0.0	1.0	seg_0000	border_vslot10	unscored
0x005bc690	1		0.0	0.0	1.0	seg_001b	border_vslot04	unscored
0x0056ce50	286	10.5	41.9271	41.9271	255.97	seerhut	?LoadFromMap@type_quest@@UAEXPAVTAbstractFile@@@Z	non-exact
0x00421000	629	17.861385	95.7822	95.7822	516.65188835	ai	?choose_resurrect_action@combatManager@@QAEEPBVarmy@@PAJPAUtype_AI_combat_parameters@@@Z	non-exact
0x00438910	251	22.22353	100.0	100.0	195.2189397	ai_tactical	?get_defense_skill_value@type_AI_spellcaster@@QAEJPBVarmy@@JJ@Z	non-exact
0x005b45f0	621	23.330544	23.3305	23.3305	476.11732176000004	rmg_terrain	??0rmgTerrainPainter@@QAE@PAVTRmgMapAdapterInterface@@HH@Z	non-exact
0x0056cd00	335	25.626087	49.7043	49.7043	249.15260855	seerhut	?Load@type_quest@@UAEXPAVTAbstractFile@@H@Z	non-exact
0x004e59a0	248	32.623375	100.0	100.0	167.09402999999998	hero	?Fly@hero@@QAEXH@Z	non-exact
0x00489e20	1104	33.818653	35.3057	35.3057	730.64207088	customcampaign	?PruneCrossoverHeroes@SCampaign@@QAEXPAX@Z	non-exact
0x00583580	780	34.04054	67.9099	67.9099	514.4837879999999	singleselectionwindow	?UpdateGameVars@TSingleSelectionWindow@@QAEXXZ	non-exact
0x00574a90	586	35.38249	35.3825	35.3825	378.6586086	seerhut	?load@TSeerHut@@QAEXPAVTAbstractFile@@H@Z	non-exact
0x00548df0	2463	36.019306	39.6178	39.6178	1575.8444932199998	rmg	?CreateRiver@type_random_map_generator@@QAEXUTRmgMapPosition@@@Z	non-exact
0x005f9ed0	784	38.54582	43.1116	43.1116	481.80077120000004	viewwrld	?VWDrawUnderlay@advManager@@QAEXHHHHH@Z	non-exact
0x00573670	1024	42.570988	46.3642	46.3642	588.07308288	seerhut	?DoSeerEvent@TSeerHut@@QAEXPAVhero@@_N@Z	non-exact
0x00598af0	901	45.81467	48.6988	48.6988	488.2098233	smackmgr	?ShowVideo@@YIXHHHHHHHH@Z	non-exact
0x0049f7e0	676	50.390152	78.1174	78.1174	335.36257248	events	?DoEventArtifact@advManager@@QAEXPAVhero@@PAVNewmapCell@@Utype_point@@_N@Z	non-exact
0x00488880	1494	53.971493	53.9715	80.9474	687.66589458	customcampaign	?Load@CampaignHeaderStruct@TCampaignBrief@@QAE_NXZ	non-exact
0x00514610	791	58.50988	58.5099	58.5099	328.1868492	objecttype	?setImageName@TObjectType@@QAEAAU1@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z	non-exact
0x004bcda0	3778	60.554672	92.4127	92.4127	1490.2444918400001	game	?Load@game@@QAEHPAVTAbstractFile@@@Z	non-exact
0x00506080	468	61.07879	62.3455	62.3455	182.15126280000004	mapcell	??0CObjectType@@QAE@PAUTObjectType@@@Z	non-exact
0x005a7080	666	62.495193	93.4375	93.4375	249.78201461999998	spells	?SummonElemental@combatManager@@QAEXHW4TCreatureType@@HH@Z	non-exact
0x005b50f0	846	63.629852	63.6299	63.6299	307.69145208000003	rmg_terrain	?queueOtherTerrainNeighbours@rmgTerrainPainter@@QAEXABUTRmgGridPoint@@@Z	non-exact
0x00526d40	915	64.31193	64.3119	64.3119	326.54584049999994	philai	??0type_spellvalue@@QAE@PBVhero@@@Z	non-exact
0x00437a00	1786	66.42922	100.0	100.0	599.5741308	ai_tactical	??0army@@QAE@ABV0@@Z	non-exact
0x0048a310	2846	66.44606	66.4461	79.2531	954.9451323999998	customcampaign	?Load@SCampaign@@QAEXPAVTAbstractFile@@H@Z	non-exact
0x004c3ef0	1176	67.558685	95.6972	95.7136	381.5098644	game	?readMapPlayerSlot@TPlayerSlotAttributes@CMapHeaderData@@QAEXPAVTAbstractFile@@H@Z	non-exact
0x00437800	501	68.49701	99.8503	99.8503	157.82997989999998	ai_tactical	?get_attack_skill_value@type_AI_spellcaster@@QAEJPBVarmy@@0JJ@Z	non-exact
0x00514d80	644	73.32632	82.2717	82.2717	171.7784992	objecttype	?load@TObjectTypeTable@@QAEXPAD@Z	non-exact
0x004ec460	111	73.333336	100.0	100.0	29.599997039999995	inputmgr	??0inputManager@@QAE@XZ	non-exact
0x004dd2d0	5182	74.21898	75.4051	75.4051	1335.9724564	hero	?WindowHandler@THeroScreenWindow@@UAEHPAVmessage@@@Z	non-exact
0x004c2450	2190	74.47679	78.2855	78.2855	558.9582990000001	game	?LoadMap@game@@QAE_NPAVTAbstractFile@@@Z	non-exact
0x005b5a70	2215	74.73199	74.7623	74.7623	559.6864215000002	rmg_terrain	?paintTransitions@rmgTerrainPainter@@QAEXXZ	non-exact
0x0056fbc0	230	75.23529	75.2353	75.2353	56.95883299999998	seerhut	?DoProgressDialog@type_artifact_quest@@UAEXXZ	non-exact
0x00547880	1969	75.28175	75.6686	75.6686	486.70234249999993	rmg	?BuildRoadCostMap@type_random_map_generator@@QAEXUTRmgMapPosition@@@Z	non-exact
0x00431800	962	75.383835	75.3838	75.3838	236.8075072999999	ai_player	?consider_hiring@@YI_NJPAVhero@@@Z	non-exact
0x004183d0	581	75.40796	75.408	75.408	142.87975239999994	advmgr	?SetEnvironmentOrigin@advManager@@QAEXUtype_point@@H@Z	non-exact
0x004886a0	306	75.72034	78.5339	78.5339	74.29575960000001	customcampaign	??1CampaignHeaderStruct@TCampaignBrief@@QAE@XZ	non-exact
0x005f2a40	968	75.86364	75.8636	75.8636	233.6399648	victorylossconditions	?CheckForDefeatedHeroLoss@LossConditionStruct@@QAEEPBVhero@@@Z	non-exact
0x005113f0	611	75.99515	75.9951	75.9951	146.6696335	multiplayerwindow	?OnTCP@TMultiPlayerWindow@@QAEEXZ	non-exact
0x0056dd60	245	76.213486	76.5169	76.5169	58.27695929999998	seerhut	?DoProgressDialog@type_skill_quest@@UAEXXZ	non-exact
0x004e3070	825	76.33603	76.336	76.336	195.2277525	hero	?GiveArtifact@hero@@QAEEPBUtype_artifact@@EE@Z	non-exact
0x00514b80	503	76.63784	76.6378	76.6378	117.51166479999999	objecttype	??5@YIAAV?$basic_istream@DU?$char_traits@D@std@@@std@@AAV01@AAUTObjectType@@@Z	non-exact
0x004be3f0	2725	76.92083	96.4044	96.4044	628.9073825000002	game	?Save@game@@QAEHPAVTAbstractFile@@@Z	non-exact
0x005b6540	714	77.26087	77.2609	77.2609	162.35738820000006	rmg_terrain	?buildMatchingNeighbourMask@rmgTerrainPainter@@QAEXABUTRmgGridPoint@@PAE@Z	non-exact
0x0058bce0	1455	77.26694	78.7597	78.7597	330.7660229999999	singleselectionwindow	?OnBeginGame@TSingleSelectionWindow@@QAEEXZ	non-exact
0x00541140	1594	77.31306	77.3131	77.3131	361.6298236000002	rmg	?CreateGroundConnection@type_random_map_generator@@QAEEPAUTRmgZone@@PAUTRmgZoneConnection@@PAV?$vector@PAUTRmgMapItem@@V?$allocator@PAUTRmgMapItem@@@std@@@std@@PAV?$vector@UTRmgMapPosition@@V?$allocator@UTRmgMapPosition@@@std@@@5@@Z	non-exact
0x005141b0	110	77.391304	77.3913	77.3913	24.869565599999994	objecttype	?Accepts@TNativeTerrainObjectFilter@@UBEHPBUTObjectType@@@Z	non-exact
0x004022e0	359	77.48718	77.4872	77.4872	80.8210238	adventuremapwindow	?SendChat@CAdventurMapChatEdit@@UAEXPBDH@Z	non-exact
0x00524690	1668	78.19582	78.1958	78.1958	363.6937224000001	philai	?get_skill_value@@YIJPBVhero@@W4TSecondarySkill@@E@Z	non-exact
0x004ea1d0	1112	78.59259	78.5926	78.5926	238.05039919999993	hiscore	?HighScoreWindowHandler@@YIHAAVmessage@@@Z	non-exact
0x0048ae90	880	78.807365	78.8074	78.8074	186.49518799999993	customcampaign	?Save@SCampaign@@QAEXPAVTAbstractFile@@@Z	non-exact
0x004ee3e0	7172	78.94209	78.9421	78.9421	1510.2733052	kb	?oldmain@@YIHXZ	non-exact
0x004f2960	894	79.11069	79.1107	79.1107	186.75043139999994	kb	?DisplayLCWinLoss@@YIEPAVLossConditionStruct@@PAH1E@Z	non-exact
0x00466010	579	79.15183	79.1518	79.1518	120.7109043	cmbtmgr	?place_obstacle@combatManager@@QAEEH@Z	non-exact
0x00578e00	607	79.25824	79.3242	79.3242	125.90248319999999	singleselectionwindow	??0GameSelectionHeadersStruct@@QAE@XZ	non-exact
0x00602520	640	79.28421	100.0	100.0	132.581056	winmgr	?DoDialog@heroWindowManager@@QAEHPAVheroWindow@@P6IHAAVmessage@@@ZH@Z	non-exact
0x00542080	2218	79.429504	79.4295	79.4295	456.2536012800001	rmg	?CreateSubterraneanGate@type_random_map_generator@@QAEEPAUTRmgZone@@PAUTRmgZoneConnection@@@Z	non-exact
0x004224e0	692	79.65844	79.6584	79.6584	140.76359520000003	ai	?simulate_melee_attack@combatManager@@QAEXPAVarmy@@J0JJ@Z	non-exact
0x0049fa90	4203	79.82593	79.8259	79.8259	847.9161621	events	?GiveBlackBoxReward@advManager@@QAE_NPBDPAVhero@@PAVNewmapCell@@Utype_point@@_NPAVBlackBoxData@@@Z	non-exact
0x00421590	225	79.9375	79.9375	79.9375	45.140625000000014	ai	?mark_moat@combatManager@@QAEXPBVarmy@@PAJPAUtype_AI_combat_parameters@@@Z	non-exact
0x00521960	2819	80.0996	80.0996	80.0996	560.9922760000002	overview	?WindowHandler@TOverviewWindow@@UAEHPAVmessage@@@Z	non-exact
0x004396e0	700	80.21097	80.211	80.211	138.52320999999998	ai_tactical	?get_protection_value@type_AI_spellcaster@@QAEJPBVarmy@@W4TSpellSchool@@JJJ@Z	non-exact
0x004caa70	924	80.39073	80.3907	80.3907	181.18965479999991	game	?ProcessOnMapTowns@game@@QAEXXZ	non-exact
0x0044cd50	1512	80.51287	80.5129	80.5129	294.64540559999995	artifact	?InitializeArtifactTraitsTable@@YIEXZ	non-exact
0x0058d1f0	487	80.57979	80.5798	80.5798	94.57642269999997	singleselectionwindow	?GetHeroName@TSingleSelectionWindow@@QAEPBDH@Z	non-exact
0x005fc8f0	531	80.75	80.75	80.75	102.2175	viewwrld	?update_radar@TViewWorldWindow@@AAEXHHM@Z	non-exact
0x004d95d0	530	81.04	81.04	81.04	100.488	hero	?update_spell_list@hero@@QAEXXZ	non-exact
0x00523bb0	479	81.040695	81.0407	81.0407	90.81507095000002	path	?ValidAttack@army@@QBEHHHHHPAH@Z	non-exact
0x004eb060	491	81.044945	81.0449	81.0449	93.06932004999999	iconwdgt	?NextRandomFrame@iconWidget@@QAEXXZ	non-exact
0x00580430	1595	81.08467	81.0847	81.7345	301.69951349999997	singleselectionwindow	?RebuildFilteredPlayerSetup@TSingleSelectionWindow@@QAEXXZ	non-exact
0x004d6920	593	81.12042	81.1204	81.1204	111.95590940000004	gzinflatebuf	?underflow@TGzInflateBuf@@UAEHXZ	non-exact
0x005c0d20	317	81.18519	89.6018	89.6018	59.64294769999998	town	?can_build@town@@QBEEF@Z	non-exact
0x0058a440	830	81.30488	81.3049	81.3049	155.16949599999998	singleselectionwindow	?OnGameHeaderInfoInitMsg@TSingleSelectionWindow@@QAEEPAVCNetMsg@@@Z	non-exact
0x005b7520	362	81.33093	81.3309	81.3309	67.58203340000003	rmg_terrain	?ChangeTerrain@TRmgTerrainBrush@@QAEXHH@Z	non-exact
0x004c6fe0	2375	81.334335	83.3584	83.3584	443.3095437500002	game	?NextPlayer@game@@QAEXXZ	non-exact
0x00474bf0	392	81.36957	81.3696	81.3696	73.03128560000003	command	?is_computer_action@combatManager@@QAEEPBVarmy@@@Z	non-exact
0x004cde40	224	81.410255	81.4103	81.4103	41.64102879999998	game	?get_underground_gate_exit@game@@QAE?AUtype_point@@PBVNewmapCell@@@Z	non-exact
0x005d7920	522	81.41358	81.4136	81.4136	97.02111240000002	townmgr	?SetRolloverText@TTavernWindow@@QAEXH@Z	non-exact
0x0047dd40	2776	81.42486	83.2115	83.2115	515.6458864	cspriteframe	?DrawTile@CSpriteFrame@@QBEXHHHHPAGHHHHHAAVTPalette16@@EE@Z	non-exact
0x005c1180	169	81.49123	81.4912	81.4912	31.279821299999995	town	?get_build_cost@town@@QBEFW4type_building_id@@PAH1@Z	non-exact
0x00485d90	443	81.650604	81.6506	81.6506	81.28782427999998	customcampaign	?ReadLengthPrefixedString@@YI?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@PAVTAbstractFile@@@Z	non-exact
0x004daf90	570	81.7	81.7	81.7	104.30999999999996	hero	?update_slot@THeroScreenWindow@@QAEXJ@Z	non-exact
0x005bf810	226	81.72619	81.7262	81.7262	41.2988106	town	?get_legion_bonus@town@@QAEJJ@Z	non-exact
0x004e4990	1014	81.76774	81.7677	81.7677	184.8751164	hero	?GetMobility@hero@@QAEHE@Z	non-exact
0x0042e0b0	2926	81.88646	81.8865	81.8865	530.0021804000002	ai_player	?AI_choose_destination@@YIHPAVhero@@JAAUHeroDestination@@AAJEE@Z	non-exact
0x004cafd0	3348	82.21976	82.2198	82.2198	595.2824352000001	game	?TransmitSaveGame@game@@QAEHHHEE@Z	non-exact
0x005a6c70	1029	82.34042	82.3404	82.3404	181.7170782000001	spells	?MirrorImage@combatManager@@QAEXHH@Z	non-exact
0x00422060	398	82.48837	82.4884	82.4884	69.6962874	ai	?place_shooter@combatManager@@QAEXPBVarmy@@@Z	non-exact
0x0056a0d0	642	82.55238	86.3333	86.3333	112.01372039999998	search	?BuildPath@searchArray@@QAEHPBVhero@@J@Z	non-exact
0x005b5440	1576	82.83474	82.8347	82.8347	270.5244976000001	rmg_terrain	?repairTerrainPoint@rmgTerrainPainter@@QAEXABUTRmgGridPoint@@@Z	non-exact
0x004d8720	1040	82.85906	82.8591	82.8591	178.26577600000005	hero	?initialize@hero@@QAEXF@Z	non-exact
0x0050cca0	224	82.933334	82.9333	82.9333	38.22933183999999	mousemgr	?SetPointer@mouseManager@@QAEXHW4EPointerSet@1@@Z	non-exact
0x005021c0	2101	82.95695	92.7472	92.7472	358.0744804999999	mapcell	?readHeroData@NewfullMap@@QAEHPAVTAbstractFile@@PAVCObject@@H@Z	non-exact
0x00418dd0	1247	83.01877	83.0188	83.0188	211.7559380999999	advmgr	?ShowRoute@advManager@@QAEXHHH@Z	non-exact
0x004a6440	216	83.03571	83.0357	83.0357	36.64286640000001	events	?DoTreasureDialog@advManager@@QAEXPAVhero@@H_N@Z	non-exact
0x0056dad0	652	83.22523	83.2252	83.2252	109.37150040000003	seerhut	?DoProposalDialog@type_skill_quest@@UAEXPAVhero@@@Z	non-exact
0x00487e40	1414	83.28998	83.29	83.29	236.27968280000005	customcampaign	?Read@ScenarioStruct@TCampaignBrief@@QAEXPAVTAbstractFile@@HH@Z	non-exact
0x0046f7b0	1834	83.35985	83.3598	83.3598	305.18035100000014	combatoptionswindow	?CombatOptionsWindowHandler@@YIHAAVmessage@@@Z	non-exact
0x0044e2b0	313	83.57937	83.5794	83.5794	51.39657190000001	bitmap16	?Draw@Bitmap16Bit@@QBEXHHHHPAGHHHHH_N@Z	non-exact
0x0042db20	585	83.61905	83.6191	83.6191	95.82855749999996	ai_player	?split_armies@@YIXPAVhero@@PBV1@PBVarmyGroup@@@Z	non-exact
0x004c6c50	747	83.870964	96.9556	96.9556	120.48389891999997	game	?ViewArmy@game@@QAEXAAVarmyGroup@@HPBVhero@@PBVtown@@HHEE@Z	non-exact
0x00488fb0	1320	83.884796	83.8848	83.8848	212.72069280000008	customcampaign	?Play@MapTextStruct@TCampaignBrief@@QAEXXZ	non-exact
0x00491140	447	83.924416	83.9477	83.9477	71.85786048000004	diff	?MakeDiff@CDiffMaker@@QAEPAVCDiffFile@@AAK@Z	non-exact
0x005afdf0	2747	84.050156	84.8412	84.8412	438.14221468000005	swapmgr	?Main@swapManager@@UAEHAAVmessage@@@Z	non-exact
0x0055a250	753	84.10887	84.1089	84.1089	119.66020890000007	resourcemanager	?Open@ResourceManager@@YI_N_N0PAH@Z	non-exact
0x00602dc0	759	84.1098	84.1098	84.1098	120.60661799999991	winmgr	?FizzleForwardX@heroWindowManager@@QAEXHHHHH@Z	non-exact
0x00491050	237	84.166664	84.1667	84.1667	37.525006319999996	diff	?FindNextSame@CDiffMaker@@IAE_NHHAAH0@Z	non-exact
0x00436180	378	84.375	84.375	84.375	59.0625	ai_tactical	?get_hex_attack_value@type_AI_attack_hex_chooser@@IAEJJAAJ@Z	non-exact
0x004c6960	201	84.411766	84.4118	84.4118	31.33235034	game	?ClaimGarrison@game@@QAEXHH@Z	non-exact
0x0045f2f0	620	84.45763	84.4576	84.4576	96.36269400000003	campaignwindow	?CampaignWindowHandler@@YIHAAVmessage@@@Z	non-exact
0x00555aa0	1091	84.513885	100.0	100.0	168.95351465000002	remote	?HandleMPlayerLaunch@@YIEXZ	non-exact
0x005997d0	703	84.52804	84.528	84.528	108.76787879999998	soundmgr	?Open@soundManager@@UAEHH@Z	non-exact
0x00429110	1708	84.58684	84.5868	84.5868	263.2567728000001	ai_player	?make_gift@type_AI_player@@QAEXJ@Z	non-exact
0x00536bc0	1524	84.67878	84.6788	84.6788	233.49539280000002	rmg	?ScoreObjectPlacement@type_random_map_generator@@QAEHPAUTRmgObjectPropertiesRef@@UTRmgMapPosition@@@Z	non-exact
0x0044b620	510	84.85475	84.8547	84.8547	77.240775	armygrp	?Merge@armyGroup@@QAEEPAV1@@Z	non-exact
0x0052e430	638	84.94444	96.5463	96.5463	96.05447280000001	questlogwindow	?DoQuestLog@@YIXH@Z	non-exact
0x005a7c80	1032	84.95786	84.9579	84.9579	155.23488480000003	spells	?Earthquake@combatManager@@QAEXH@Z	non-exact
0x0042a580	1470	85.02825	85.0282	85.0282	220.08472499999993	ai_player	?can_trade_resources@type_AI_player@@QAE_NPBHPAHAAV?$vector@JV?$allocator@J@std@@@std@@@Z	non-exact
0x0056d040	503	85.11236	85.1124	85.1124	74.88482920000001	seerhut	?get_time_limit_text@type_quest@@QAE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ	non-exact
0x00411590	1508	85.23351	85.2335	85.2335	222.67866920000014	advmgr	?DrawAdvObjShadow@advManager@@QAEXHHHHH@Z	non-exact
0x0058d0e0	266	85.26733	85.2673	85.2673	39.18890220000001	singleselectionwindow	?GetDisplayFace@TSingleSelectionWindow@@QAEHH@Z	non-exact
0x0042f980	713	85.34764	85.3476	85.3476	104.47132679999999	ai_player	?net_value_of_location@@YIHPAVhero@@PAUHeroDestination@@PAJPAUpathCell@@PAVsearchArray@@@Z	non-exact
0x00489820	1536	85.58429	85.5843	85.5843	221.42530560000006	customcampaign	?CompleteCurrentMap@SCampaign@@QAEXPAX@Z	non-exact
0x0041a7f0	775	85.63393	85.6339	85.6339	111.33704249999998	advmgr	?ViewPuzzle@advManager@@QAEXXZ	non-exact
0x0042a2b0	447	85.833336	85.8333	85.8333	63.32498807999998	ai_player	?check_trade_supply@type_AI_player@@QAE_NPBHJPAHAAV?$vector@JV?$allocator@J@std@@@std@@@Z	non-exact
0x00432640	151	85.8871	85.8871	85.8871	21.310478999999994	ai_player	?get_value@type_necromancy_artifact@@UBEJPBVhero@@EE@Z	non-exact
0x0042fee0	1720	85.922806	85.9228	85.9228	242.12773680000006	ai_player	?AI_AttemptMove@@YIXPAVhero@@AAUHeroDestination@@AAJE@Z	non-exact
0x005be930	816	85.977066	85.9771	85.9771	114.42714144000007	town	?create_building@town@@QAE?AW4type_building_id@@W42@@Z	non-exact
0x00485530	608	85.98387	85.9839	85.9839	85.21807040000003	customcampaign	?GetText@TCampaignStartCrossoverOption@@UBE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@PAXH@Z	non-exact
0x004c2ce0	936	86.08842	86.0884	86.0884	130.2123888	game	?read_map_hero_setups@game@@QAEXPAVTAbstractFile@@H@Z	non-exact
0x004e16d0	304	86.09	86.09	86.09	42.2864	hero	?UpdateStats@hero@@QAEXXZ	non-exact
0x005636c0	794	86.13077	86.1308	86.1308	110.1216862	sacrifice_window	?backpack_click@type_sacrifice_window@@QAEXJE@Z	non-exact
0x00553040	465	86.25714	86.2571	86.2571	63.90429899999995	remote	?GetRemoteData@CDPlayHeroes@@QAEPAVCNetMsg@@EPAE@Z	non-exact
0x005554e0	201	86.333336	90.9167	90.9167	27.46999463999999	remote	??1CWaitForReadyPlayersDlg@@UAE@XZ	non-exact
0x005261f0	1466	86.35491	86.6362	86.6362	200.0370193999999	philai	?MoveHero@@YIXPAVhero@@PAJEPAE@Z	non-exact
0x004077e0	721	86.36564	86.3656	86.3656	98.30373560000001	advmgr	?Close@advManager@@UAEXXZ	non-exact
0x00447a80	1065	86.37466	92.697	92.697	145.10987099999997	army	?spell_is_valid_on_target@@YIEHPBVarmy@@@Z	non-exact
0x0058af20	386	86.43871	86.4387	86.4387	52.34657940000002	singleselectionwindow	?GetHeroFace@TSingleSelectionWindow@@QAEXHPAVCNetPlayerHandlerPlayer@@@Z	non-exact
0x005f65b0	693	86.65703	86.657	86.657	92.46678209999999	viewarmywindow	?create_spell_influence_widgets@TViewArmyWindow@@QAEXPBVarmy@@@Z	non-exact
0x00403cc0	533	86.666664	100.0	100.0	71.06668088000004	adventuremapwindow	?SetSleepImage@TAdventureMapWindow@@QAEXH@Z	non-exact
0x00578a90	880	86.67227	86.6723	86.6723	117.28402400000004	singleselectionwindow	?Tick@CNewPlayerUpdateProc@@UAEXXZ	non-exact
0x00436c60	452	86.678085	86.6781	86.6781	60.21505580000003	ai_tactical	?should_attack_now@type_AI_spellcaster@@QAEEPBVarmy@@@Z	non-exact
